NFCSnooper version: 01
Absolute timestamp: -3662335184428823378
Time offset, received?, Data
70988, true, 6f0600
413474, true, 6f0500
68780, true, 6f0600
415680, true, 6f0500
71226, true, 6f0600
412824, true, 6f0500
71720, true, 6f0600
412975, true, 6f0500
70340, true, 6f0600
1016450, true, 6f0500
71671, true, 6f0600
413379, true, 6f0500
71579, true, 6f0600
412618, true, 6f0500
69611, true, 6f0600
414897, true, 6f0500
71156, true, 6f0600
413131, true, 6f0500
71780, true, 6f0600
2492622, true, 6f0500
72074, true, 6f0600
413847, true, 6f0500
70590, true, 6f0600
407242, true, 6f0500
78464, true, 6f0600
412555, true, 6f0500
71693, true, 6f0600
413095, true, 6f0500
67435, true, 6f0600
1313325, true, 6f0500
71111, true, 6f0600
412966, true, 6f0500
68407, true, 6f0600
416424, true, 6f0500
71487, true, 6f0600
410169, true, 6f0500
74077, true, 6f0600
412711, true, 6f0500
71699, true, 6f0600
1600487, true, 6f0500
72752, true, 6f0600
410992, true, 6f0500
73570, true, 6f0600
412413, true, 6f0500
69273, true, 6f0600
414944, true, 6f0500
71428, true, 6f0600
411617, true, 6f0500
66274, true, 6f0600
3379587, true, 6f0500
66672, true, 6f0600
417252, true, 6f0500
74479, true, 6f0600
412289, true, 6f0500
71769, true, 6f0600
412665, true, 6f0500
71542, true, 6f0600
410588, true, 6f0500
73109, true, 6f0600
722270, true, 6f0500
71305, true, 6f0600
412336, true, 6f0500
71448, true, 6f0600
412764, true, 6f0500
71287, true, 6f0600
412714, true, 6f0500
71484, true, 6f0600
412741, true, 6f0500
71390, true, 6f0600
1608982, true, 6f0500
70657, true, 6f0600
412194, true, 6f0500
71051, true, 6f0600
414169, true, 6f0500
70538, true, 6f0600
413685, true, 6f0500
71559, true, 6f0600
412253, true, 6f0500
71613, true, 6f0600
722156, true, 6f0500
71294, true, 6f0600
412883, true, 6f0500
71152, true, 6f0600
412784, true, 6f0500
71521, true, 6f0600
411484, true, 6f0500
72241, true, 6f0600
413052, true, 6f0500
71492, true, 6f0600
2490267, true, 6f0500
75690, true, 6f0600
411093, true, 6f0500
72860, true, 6f0600
412556, true, 6f0500
70798, true, 6f0600
413402, true, 6f0500
71985, true, 6f0600
412312, true, 6f0500
71550, true, 6f0600
1601990, true, 6f0500
70939, true, 6f0600
413272, true, 6f0500
71410, true, 6f0600
412841, true, 6f0500
69386, true, 6f0600
414890, true, 6f0500
71588, true, 6f0600
412773, true, 6f0500
71539, true, 6f0600
1601742, true, 6f0500
71685, true, 6f0600
412062, true, 6f0500
71787, true, 6f0600
413106, true, 6f0500
71337, true, 6f0600
411668, true, 6f0500
73129, true, 6f0600
412389, true, 6f0500
69982, true, 6f0600
2486476, true, 6f0500
71519, true, 6f0600
413311, true, 6f0500
70286, true, 6f0600
414155, true, 6f0500
69841, true, 6f0600
412903, true, 6f0500
73038, true, 6f0600
404244, true, 6f0500
79716, true, 6f0600
716011, true, 6f0500
77015, true, 6f0600
411386, true, 6f0500
73540, true, 6f0600
410878, true, 6f0500
62620, true, 6f0600
421453, true, 6f0500
74087, true, 6f0600
411904, true, 6f0500
71798, true, 6f0600
2188062, true, 6f0500
71062, true, 6f0600
412816, true, 6f0500
72346, true, 6f0600
412977, true, 6f0500
71226, true, 6f0600
412968, true, 6f0500
71351, true, 6f0600
412591, true, 6f0500
58987, true, 6f0600
2498003, true, 6f0500
71895, true, 6f0600
412550, true, 6f0500
70958, true, 6f0600
413074, true, 6f0500
71242, true, 6f0600
412836, true, 6f0500
71367, true, 6f0600
412463, true, 6f0500
71818, true, 6f0600
1013281, true, 6f0500
72670, true, 6f0600
413044, true, 6f0500
71422, true, 6f0600
412674, true, 6f0500
71405, true, 6f0600
411609, true, 6f0500
71955, true, 6f0600
412944, true, 6f0500
69565, true, 6f0600
723831, true, 6f0500
70501, true, 6f0600
413320, true, 6f0500
71813, true, 6f0600
412536, true, 6f0500
71559, true, 6f0600
411833, true, 6f0500
71351, true, 6f0600
413354, true, 6f0500
71054, true, 6f0600
1894481, true, 6f0500
71294, true, 6f0600
413101, true, 6f0500
71410, true, 6f0600
411772, true, 6f0500
67540, true, 6f0600
416690, true, 6f0500
71097, true, 6f0600
411158, true, 6f0500
73821, true, 6f0600
1894671, true, 6f0500
71452, true, 6f0600
411033, true, 6f0500
72014, true, 6f0600
413523, true, 6f0500
69994, true, 6f0600
410291, true, 6f0500
74221, true, 6f0600
413103, true, 6f0500
72045, true, 6f0600
721652, true, 6f0500
70634, true, 6f0600
414293, true, 6f0500
71133, true, 6f0600
413200, true, 6f0500
68543, true, 6f0600
415449, true, 6f0500
71638, true, 6f0600
411225, true, 6f0500
70637, true, 6f0600
1603645, true, 6f0500
71479, true, 6f0600
412752, true, 6f0500
70707, true, 6f0600
413744, true, 6f0500
69486, true, 6f0600
414671, true, 6f0500
70540, true, 6f0600
413983, true, 6f0500
69776, true, 6f0600
3376799, true, 6f0500
70791, true, 6f0600
413563, true, 6f0500
71237, true, 6f0600
412709, true, 6f0500
71825, true, 6f0600
413001, true, 6f0500
71369, true, 6f0600
412052, true, 6f0500
71060, true, 6f0600
3382990, true, 6f0500
71111, true, 6f0600
413239, true, 6f0500
71301, true, 6f0600
413028, true, 6f0500
71403, true, 6f0600
412766, true, 6f0500
71327, true, 6f0600
412979, true, 6f0500
56330, true, 6f0600
1918035, true, 6f0500
70589, true, 6f0600
413620, true, 6f0500
70582, true, 6f0600
413424, true, 6f0500
71231, true, 6f0600
413079, true, 6f0500
71278, true, 6f0600
412812, true, 6f0500
59866, true, 6f0600
9593152, true, 6f0500
71094, true, 6f0600
412745, true, 6f0500
71486, true, 6f0600
411068, true, 6f0500
72038, true, 6f0600
412985, true, 6f0500
71585, true, 6f0600
412368, true, 6f0500
71582, true, 6f0600
5156365, true, 6f0500
71679, true, 6f0600
412450, true, 6f0500
68551, true, 6f0600
414489, true, 6f0500
69826, true, 6f0600
414923, true, 6f0500
69186, true, 6f0600
415114, true, 6f0500
71436, true, 6f0600
721079, true, 6f0500
71181, true, 6f0600
413201, true, 6f0500
71688, true, 6f0600
412356, true, 6f0500
70584, true, 6f0600
413115, true, 6f0500
71327, true, 6f0600
411399, true, 6f0500
71951, true, 6f0600
722703, true, 6f0500
71493, true, 6f0600
410901, true, 6f0500
71171, true, 6f0600
412848, true, 6f0500
72034, true, 6f0600
413168, true, 6f0500
70222, true, 6f0600
413360, true, 6f0500
71495, true, 6f0600
721804, true, 6f0500
71407, true, 6f0600
412511, true, 6f0500
71262, true, 6f0600
409245, true, 6f0500
74803, true, 6f0600
412015, true, 6f0500
70538, true, 6f0600
411804, true, 6f0500
71603, true, 6f0600
722868, true, 6f0500
71527, true, 6f0600
412301, true, 6f0500
71358, true, 6f0600
412251, true, 6f0500
71384, true, 6f0600
412183, true, 6f0500
70014, true, 6f0600
413183, true, 6f0500
71278, true, 6f0600
2480572, true, 6f0500
70386, true, 6f0600
413102, true, 6f0500
72091, true, 6f0600
412210, true, 6f0500
71605, true, 6f0600
412289, true, 6f0500
71222, true, 6f0600
411398, true, 6f0500
71456, true, 6f0600
2200383, true, 6f0500
71879, true, 6f0600
411031, true, 6f0500
72016, true, 6f0600
413050, true, 6f0500
71299, true, 6f0600
411492, true, 6f0500
71393, true, 6f0600
412609, true, 6f0500
70600, true, 6f0600
723222, true, 6f0500
68959, true, 6f0600
414937, true, 6f0500
71511, true, 6f0600
412038, true, 6f0500
70139, true, 6f0600
413000, true, 6f0500
71837, true, 6f0600
412688, true, 6f0500
71573, true, 6f0600
3084696, true, 6f0500
70395, true, 6f0600
413886, true, 6f0500
71425, true, 6f0600
412313, true, 6f0500
71339, true, 6f0600
412532, true, 6f0500
71347, true, 6f0600
412255, true, 6f0500
71595, true, 6f0600
721686, true, 6f0500
71032, true, 6f0600
412617, true, 6f0500
70820, true, 6f0600
413206, true, 6f0500
71532, true, 6f0600
412149, true, 6f0500
70623, true, 6f0600
412852, true, 6f0500
71447, true, 6f0600
721072, true, 6f0500
70881, true, 6f0600
413118, true, 6f0500
71986, true, 6f0600
412405, true, 6f0500
71120, true, 6f0600
412541, true, 6f0500
71674, true, 6f0600
411327, true, 6f0500
71422, true, 6f0600
1015294, true, 6f0500
71303, true, 6f0600
412363, true, 6f0500
71379, true, 6f0600
412235, true, 6f0500
70883, true, 6f0600
412236, true, 6f0500
72019, true, 6f0600
412239, true, 6f0500
70901, true, 6f0600
1014660, true, 6f0500
71439, true, 6f0600
411996, true, 6f0500
71327, true, 6f0600
412442, true, 6f0500
70626, true, 6f0600
412937, true, 6f0500
70773, true, 6f0600
412081, true, 6f0500
72228, true, 6f0600
720896, true, 6f0500
71551, true, 6f0600
412274, true, 6f0500
71321, true, 6f0600
412263, true, 6f0500
71281, true, 6f0600
411891, true, 6f0500
70298, true, 6f0600
412448, true, 6f0500
71638, true, 6f0600
720994, true, 6f0500
70461, true, 6f0600
413169, true, 6f0500
70186, true, 6f0600
413932, true, 6f0500
70508, true, 6f0600
412388, true, 6f0500
70746, true, 6f0600
413887, true, 6f0500
70915, true, 6f0600
2770515, true, 6f0500
68822, true, 6f0600
415314, true, 6f0500
70653, true, 6f0600
412485, true, 6f0500
70747, true, 6f0600
413576, true, 6f0500
71216, true, 6f0600
411973, true, 6f0500
71961, true, 6f0600
2770343, true, 6f0500
70987, true, 6f0600
412774, true, 6f0500
70132, true, 6f0600
414043, true, 6f0500
70809, true, 6f0600
412019, true, 6f0500
69845, true, 6f0600
414966, true, 6f0500
69075, true, 6f0600
1897552, true, 6f0500
71006, true, 6f0600
411336, true, 6f0500
71524, true, 6f0600
412560, true, 6f0500
71080, true, 6f0600
411781, true, 6f0500
71165, true, 6f0600
413532, true, 6f0500
69045, true, 6f0600
723169, true, 6f0500
71054, true, 6f0600
412542, true, 6f0500
71221, true, 6f0600
412556, true, 6f0500
71286, true, 6f0600
412783, true, 6f0500
70701, true, 6f0600
412668, true, 6f0500
70952, true, 6f0600
3068572, true, 6f0500
70754, true, 6f0600
413662, true, 6f0500
69375, true, 6f0600
412750, true, 6f0500
71330, true, 6f0600
413211, true, 6f0500
69153, true, 6f0600
415052, true, 6f0500
71196, true, 6f0600
8995294, true, 6f0500
70429, true, 6f0600
412962, true, 6f0500
70705, true, 6f0600
414067, true, 6f0500
71224, true, 6f0600
412273, true, 6f0500
70965, true, 6f0600
412583, true, 6f0500
71544, true, 6f0600
1598912, true, 6f0500
70769, true, 6f0600
412748, true, 6f0500
70864, true, 6f0600
413858, true, 6f0500
71510, true, 6f0600
412119, true, 6f0500
70492, true, 6f0600
413202, true, 6f0500
71050, true, 6f0600
1013446, true, 6f0500
71733, true, 6f0600
413464, true, 6f0500
70541, true, 6f0600
412499, true, 6f0500
71671, true, 6f0600
412141, true, 6f0500
66176, true, 6f0600
418444, true, 6f0500
71612, true, 6f0600
1305656, true, 6f0500
70928, true, 6f0600
412760, true, 6f0500
70797, true, 6f0600
412818, true, 6f0500
71205, true, 6f0600
414121, true, 6f0500
68467, true, 6f0600
414636, true, 6f0500
69811, true, 6f0600
723750, true, 6f0500
71254, true, 6f0600
412365, true, 6f0500
71635, true, 6f0600
411787, true, 6f0500
71178, true, 6f0600
412890, true, 6f0500
71283, true, 6f0600
411634, true, 6f0500
71110, true, 6f0600
1015021, true, 6f0500
71297, true, 6f0600
412656, true, 6f0500
71177, true, 6f0600
412520, true, 6f0500
71626, true, 6f0600
411782, true, 6f0500
71702, true, 6f0600
412209, true, 6f0500
70910, true, 6f0600
721709, true, 6f0500
71599, true, 6f0600
411904, true, 6f0500
71640, true, 6f0600
412199, true, 6f0500
71693, true, 6f0600
411360, true, 6f0500
71809, true, 6f0600
411278, true, 6f0500
72311, true, 6f0600
720886, true, 6f0500
71616, true, 6f0600
411980, true, 6f0500
71420, true, 6f0600
412118, true, 6f0500
71046, true, 6f0600
411558, true, 6f0500
72142, true, 6f0600
412058, true, 6f0500
71331, true, 6f0600
206274239, true, 6f0500
71361, true, 6f0600
412271, true, 6f0500
71913, true, 6f0600
411510, true, 6f0500
71169, true, 6f0600
412732, true, 6f0500
71423, true, 6f0600
411915, true, 6f0500
71312, true, 6f0600
1012869, true, 6f0500
72656, true, 6f0600
412113, true, 6f0500
71059, true, 6f0600
410968, true, 6f0500
71424, true, 6f0600
412926, true, 6f0500
71048, true, 6f0600
412421, true, 6f0500
72071, true, 6f0600
76875013, true, 6f0500
79344, true, 6f0600
413831, true, 6f0500
71439, true, 6f0600
411793, true, 6f0500
68681, true, 6f0600
413811, true, 6f0500
70652, true, 6f0600
413463, true, 6f0500
70487, true, 6f0600
721556, true, 6f0500
71573, true, 6f0600
412826, true, 6f0500
71802, true, 6f0600
411283, true, 6f0500
71885, true, 6f0600
412486, true, 6f0500
70723, true, 6f0600
412370, true, 6f0500
71035, true, 6f0600
1600520, true, 6f0500
72097, true, 6f0600
411628, true, 6f0500
71290, true, 6f0600
412858, true, 6f0500
70436, true, 6f0600
412589, true, 6f0500
71978, true, 6f0600
412063, true, 6f0500
71225, true, 6f0600
2187897, true, 6f0500
70728, true, 6f0600
414076, true, 6f0500
70478, true, 6f0600
412872, true, 6f0500
67826, true, 6f0600
415514, true, 6f0500
71214, true, 6f0600
412504, true, 6f0500
71007, true, 6f0600
1600743, true, 6f0500
69497, true, 6f0600
413807, true, 6f0500
71612, true, 6f0600
412227, true, 6f0500
70600, true, 6f0600
413400, true, 6f0500
71477, true, 6f0600
411921, true, 6f0500
70877, true, 6f0600
1307550, true, 6f0500
71787, true, 6f0600
411225, true, 6f0500
71204, true, 6f0600
412150, true, 6f0500
71200, true, 6f0600
412375, true, 6f0500
72139, true, 6f0600
412026, true, 6f0500
69748, true, 6f0600
1893001, true, 6f0500
71117, true, 6f0600
413409, true, 6f0500
70466, true, 6f0600
413211, true, 6f0500
70526, true, 6f0600
412890, true, 6f0500
71280, true, 6f0600
411997, true, 6f0500
71005, true, 6f0600
2479356, true, 6f0500
70209, true, 6f0600
412774, true, 6f0500
72331, true, 6f0600
412337, true, 6f0500
71759, true, 6f0600
411156, true, 6f0500
70949, true, 6f0600
412930, true, 6f0500
70885, true, 6f0600
1015851, true, 6f0500
71140, true, 6f0600
412450, true, 6f0500
70793, true, 6f0600
412293, true, 6f0500
71490, true, 6f0600
412463, true, 6f0500
71861, true, 6f0600
412428, true, 6f0500
70886, true, 6f0600
1307252, true, 6f0500
71206, true, 6f0600
412547, true, 6f0500
71400, true, 6f0600
412580, true, 6f0500
71066, true, 6f0600
412691, true, 6f0500
71279, true, 6f0600
412244, true, 6f0500
71809, true, 6f0600
4257576, true, 6f0500
71927, true, 6f0600
411905, true, 6f0500
71925, true, 6f0600
412299, true, 6f0500
71016, true, 6f0600
411937, true, 6f0500
70884, true, 6f0600
412767, true, 6f0500
71430, true, 6f0600
2482148, true, 6f0500
71812, true, 6f0600
412332, true, 6f0500
71690, true, 6f0600
412509, true, 6f0500
71670, true, 6f0600
412041, true, 6f0500
70690, true, 6f0600
412463, true, 6f0500
70951, true, 6f0600
1600806, true, 6f0500
69174, true, 6f0600
414611, true, 6f0500
70978, true, 6f0600
412235, true, 6f0500
70781, true, 6f0600
413370, true, 6f0500
71569, true, 6f0600
411863, true, 6f0500
72190, true, 6f0600
3614, true, 6f0500
216563, true, 6f0600
30018048, true, 6f0500
355309, true, 6f0600
30015796, true, 6f0500
384117, true, 6f0600
30047331, true, 6f0500
368893, true, 6f0600
413678, true, 6f0500
78417, true, 6f0600
413944, true, 6f0500
78123, true, 6f0600
414615, true, 6f0500
77792, true, 6f0600
30043170, true, 6f0500
335944, true, 6f0600
30021460, true, 6f0500
343297, true, 6f0600
30034733, true, 6f0500
320093, true, 6f0600
30028296, true, 6f0500
364313, true, 6f0600
2008913, true, 6f0500
378995, true, 6f0600
1997391, true, 6f0500
323432, true, 6f0600
2009725, true, 6f0500
312860, true, 6f0600
2004917, true, 6f0500
304307, true, 6f0600
412639, true, 6f0500
71318, true, 6f0600
412592, true, 6f0500
71427, true, 6f0600
1013499, true, 6f0500
72086, true, 6f0600
412452, true, 6f0500
71314, true, 6f0600
412410, true, 6f0500
71422, true, 6f0600
412085, true, 6f0500
70781, true, 6f0600
412963, true, 6f0500
71534, true, 6f0600
2774909, true, 6f0500
71125, true, 6f0600
412733, true, 6f0500
71701, true, 6f0600
412369, true, 6f0500
70894, true, 6f0600
412324, true, 6f0500
71154, true, 6f0600
412629, true, 6f0500
71420, true, 6f0600
1307318, true, 6f0500
71255, true, 6f0600
412849, true, 6f0500
71160, true, 6f0600
412814, true, 6f0500
68209, true, 6f0600
414214, true, 6f0500
70962, true, 6f0600
413298, true, 6f0500
71223, true, 6f0600
1013416, true, 6f0500
71328, true, 6f0600
413336, true, 6f0500
70405, true, 6f0600
413461, true, 6f0500
70483, true, 6f0600
412826, true, 6f0500
71135, true, 6f0600
413623, true, 6f0500
70106, true, 6f0600
420700, true, 6f0500
70865, true, 6f0600
412760, true, 6f0500
72297, true, 6f0600
413428, true, 6f0500
70902, true, 6f0600
411421, true, 6f0500
72740, true, 6f0600
2009998, true, 6f0500
351775, true, 6f0600
713707, true, 6f0500
70564, true, 6f0600
413247, true, 6f0500
70643, true, 6f0600
413692, true, 6f0500
71634, true, 6f0600
412185, true, 6f0500
69087, true, 6f0600
413525, true, 6f0500
80387, true, 6f0600
721810, true, 6f0500
70265, true, 6f0600
414070, true, 6f0500
71094, true, 6f0600
412294, true, 6f0500
71769, true, 6f0600
412435, true, 6f0500
71655, true, 6f0600
412678, true, 6f0500
71094, true, 6f0600
418999, true, 6f0500
72604, true, 6f0600
411884, true, 6f0500
71613, true, 6f0600
412948, true, 6f0500
79771, true, 6f0600
412225, true, 6f0500
70632, true, 6f0600
413465, true, 6f0500
71460, true, 6f0600
721115, true, 6f0500
71016, true, 6f0600
412219, true, 6f0500
72200, true, 6f0600
412147, true, 6f0500
71405, true, 6f0600
412776, true, 6f0500
71555, true, 6f0600
411239, true, 6f0500
71845, true, 6f0600
2187784, true, 6f0500
71471, true, 6f0600
413420, true, 6f0500
71526, true, 6f0600
412452, true, 6f0500
71352, true, 6f0600
411322, true, 6f0500
71571, true, 6f0600
412689, true, 6f0500
72269, true, 6f0600
721274, true, 6f0500
72102, true, 6f0600
411070, true, 6f0500
72432, true, 6f0600
412361, true, 6f0500
71594, true, 6f0600
412529, true, 6f0500
70448, true, 6f0600
413422, true, 6f0500
69465, true, 6f0600
1016679, true, 6f0500
71157, true, 6f0600
412702, true, 6f0500
69948, true, 6f0600
413781, true, 6f0500
71378, true, 6f0600
409303, true, 6f0500
73044, true, 6f0600
412817, true, 6f0500
70579, true, 6f0600
723159, true, 6f0500
71344, true, 6f0600
412102, true, 6f0500
64302, true, 6f0600
33160959, true, 6f0500
71564, true, 6f0600
411841, true, 6f0500
70784, true, 6f0600
411569, true, 6f0500
71364, true, 6f0600
3067724, true, 6f0500
72154, true, 6f0600
411678, true, 6f0500
71665, true, 6f0600
413338, true, 6f0500
70261, true, 6f0600
413176, true, 6f0500
71173, true, 6f0600
412180, true, 6f0500
70759, true, 6f0600
3068750, true, 6f0500
70385, true, 6f0600
412105, true, 6f0500
71410, true, 6f0600
413725, true, 6f0500
71170, true, 6f0600
412219, true, 6f0500
70883, true, 6f0600
413023, true, 6f0500
71015, true, 6f0600
2191990, true, 6f0500
70975, true, 6f0600
413259, true, 6f0500
69362, true, 6f0600
414361, true, 6f0500
71440, true, 6f0600
412122, true, 6f0500
70616, true, 6f0600
413279, true, 6f0500
69978, true, 6f0600
2188400, true, 6f0500
69671, true, 6f0600
412355, true, 6f0500
72347, true, 6f0600
411867, true, 6f0500
72181, true, 6f0600
412780, true, 6f0500
69148, true, 6f0600
413814, true, 6f0500
70032, true, 6f0600
10765206, true, 6f0500
71399, true, 6f0600
412580, true, 6f0500
71286, true, 6f0600
412480, true, 6f0500
70535, true, 6f0600
411866, true, 6f0500
69902, true, 6f0600
414662, true, 6f0500
72314, true, 6f0600
1896040, true, 6f0500
70819, true, 6f0600
412609, true, 6f0500
69975, true, 6f0600
413447, true, 6f0500
71808, true, 6f0600
412651, true, 6f0500
69358, true, 6f0600
415792, true, 6f0500
67797, true, 6f0600
1895832, true, 6f0500
70074, true, 6f0600
414392, true, 6f0500
70914, true, 6f0600
414212, true, 6f0500
69908, true, 6f0600
412556, true, 6f0500
71398, true, 6f0600
413190, true, 6f0500
70591, true, 6f0600
1895476, true, 6f0500
71373, true, 6f0600
411889, true, 6f0500
71354, true, 6f0600
413246, true, 6f0500
69809, true, 6f0600
413464, true, 6f0500
70572, true, 6f0600
414063, true, 6f0500
70119, true, 6f0600
1603540, true, 6f0500
70355, true, 6f0600
413203, true, 6f0500
70358, true, 6f0600
413771, true, 6f0500
71361, true, 6f0600
412859, true, 6f0500
72561, true, 6f0600
412278, true, 6f0500
69328, true, 6f0600
1309191, true, 6f0500
72996, true, 6f0600
411855, true, 6f0500
71026, true, 6f0600
412048, true, 6f0500
70767, true, 6f0600
415130, true, 6f0500
69816, true, 6f0600
412144, true, 6f0500
70776, true, 6f0600
1604871, true, 6f0500
71575, true, 6f0600
412895, true, 6f0500
71106, true, 6f0600
413328, true, 6f0500
71290, true, 6f0600
411825, true, 6f0500
72943, true, 6f0600
412966, true, 6f0500
71329, true, 6f0600
420632, true, 6f0500
70182, true, 6f0600
412810, true, 6f0500
71938, true, 6f0600
413557, true, 6f0500
71213, true, 6f0600
412860, true, 6f0500
70417, true, 6f0600
30014528, true, 6f0500
308026, true, 6f0600
30015151, true, 6f0500
305175, true, 6f0600
30010117, true, 6f0500
322569, true, 6f0600
30023755, true, 6f0500
321351, true, 6f0600
30033850, true, 6f0500
299281, true, 6f0600
2001393, true, 6f0500
302376, true, 6f0600
1997477, true, 6f0500
314102, true, 6f0600
412664, true, 6f0500
71611, true, 6f0600
419917, true, 6f0500
70695, true, 6f0600
412989, true, 6f0500
71581, true, 6f0600
405396, true, 6f0500
75132, true, 6f0600
415709, true, 6f0500
71663, true, 6f0600
2000365, true, 6f0500
309611, true, 6f0600
2001170, true, 6f0500
286944, true, 6f0600
2001756, true, 6f0500
331959, true, 6f0600
412180, true, 6f0500
71662, true, 6f0600
1008025, true, 6f0500
73593, true, 6f0600
416031, true, 6f0500
67709, true, 6f0600
415834, true, 6f0500
47693, true, 6f0600
435789, true, 6f0500
70510, true, 6f0600
410448, true, 6f0500
72484, true, 6f0600
-2005836478, true, 6f0500
71689, true, 6f0600
412604, true, 6f0500
69885, true, 6f0600
414845, true, 6f0500
71621, true, 6f0600
412577, true, 6f0500
71711, true, 6f0600
410747, true, 6f0500
64084, true, 6f0600
34471641, true, 6f0500
71577, true, 6f0600
411875, true, 6f0500
69764, true, 6f0600
414477, true, 6f0500
67881, true, 6f0600
416868, true, 6f0500
72404, true, 6f0600
412655, true, 6f0500
71212, true, 6f0600
1016415, true, 6f0500
71563, true, 6f0600
410372, true, 6f0500
74137, true, 6f0600
412185, true, 6f0500
72343, true, 6f0600
412390, true, 6f0500
71609, true, 6f0600
412796, true, 6f0500
71843, true, 6f0600
27357984, true, 6f0500
71145, true, 6f0600
413394, true, 6f0500
71590, true, 6f0600
412042, true, 6f0500
71687, true, 6f0600
410251, true, 6f0500
63571, true, 6f0600
424589, true, 6f0500
70801, true, 6f0600
4560102, true, 6f0500
70182, true, 6f0600
414984, true, 6f0500
71949, true, 6f0600
412812, true, 6f0500
71361, true, 6f0600
409480, true, 6f0500
74883, true, 6f0600
413137, true, 6f0500
54346, true, 6f0600
17000760, true, 6f0500
71674, true, 6f0600
407009, true, 6f0500
74058, true, 6f0600
416746, true, 6f0500
71619, true, 6f0600
412893, true, 6f0500
71833, true, 6f0600
412837, true, 6f0500
67270, true, 6f0600
3077073, true, 6f0500
70827, true, 6f0600
413076, true, 6f0500
66579, true, 6f0600
417398, true, 6f0500
71051, true, 6f0600
413643, true, 6f0500
70381, true, 6f0600
414534, true, 6f0500
57457, true, 6f0600
50750345, true, 6f0500
74959, true, 6f0600
413198, true, 6f0500
71831, true, 6f0600
412656, true, 6f0500
71672, true, 6f0600
412544, true, 6f0500
69666, true, 6f0600
414520, true, 6f0500
55873, true, 6f0600
54310693, true, 6f0500
72054, true, 6f0600
417484, true, 6f0500
71018, true, 6f0600
413139, true, 6f0500
70298, true, 6f0600
411091, true, 6f0500
74611, true, 6f0600
411458, true, 6f0500
72736, true, 6f0600
2481216, true, 6f0500
72485, true, 6f0600
412995, true, 6f0500
71551, true, 6f0600
410558, true, 6f0500
68825, true, 6f0600
417210, true, 6f0500
70160, true, 6f0600
414584, true, 6f0500
62936, true, 6f0600
11083928, true, 6f0500
71505, true, 6f0600
412747, true, 6f0500
71234, true, 6f0600
406865, true, 6f0500
76904, true, 6f0600
413321, true, 6f0500
70806, true, 6f0600
412633, true, 6f0500
60321, true, 6f0600
19650870, true, 6f0500
74198, true, 6f0600
413308, true, 6f0500
71285, true, 6f0600
405860, true, 6f0500
78360, true, 6f0600
411655, true, 6f0500
70228, true, 6f0600
414792, true, 6f0500
70512, true, 6f0600
3070865, true, 6f0500
72507, true, 6f0600
411005, true, 6f0500
71174, true, 6f0600
414042, true, 6f0500
68851, true, 6f0600
413061, true, 6f0500
74188, true, 6f0600
408616, true, 6f0500
74218, true, 6f0600
2776172, true, 6f0500
71301, true, 6f0600
413187, true, 6f0500
70366, true, 6f0600
412811, true, 6f0500
72205, true, 6f0600
412559, true, 6f0500
70618, true, 6f0600
413575, true, 6f0500
70864, true, 6f0600
3365336, true, 6f0500
69510, true, 6f0600
414791, true, 6f0500
71475, true, 6f0600
411792, true, 6f0500
71640, true, 6f0600
413484, true, 6f0500
70504, true, 6f0600
413750, true, 6f0500
71233, true, 6f0600
2481515, true, 6f0500
69363, true, 6f0600
413070, true, 6f0500
72483, true, 6f0600
413733, true, 6f0500
71820, true, 6f0600
411225, true, 6f0500
69673, true, 6f0600
415869, true, 6f0500
71659, true, 6f0600
3367149, true, 6f0500
71499, true, 6f0600
412724, true, 6f0500
68369, true, 6f0600
416171, true, 6f0500
70925, true, 6f0600
413325, true, 6f0500
71304, true, 6f0600
412807, true, 6f0500
60497, true, 6f0600
4855808, true, 6f0500
71593, true, 6f0600
410528, true, 6f0500
72082, true, 6f0600
413956, true, 6f0500
71890, true, 6f0600
412631, true, 6f0500
71064, true, 6f0600
412968, true, 6f0500
56921, true, 6f0600
8110898, true, 6f0500
70902, true, 6f0600
403131, true, 6f0500
81235, true, 6f0600
412611, true, 6f0500
71697, true, 6f0600
412184, true, 6f0500
68204, true, 6f0600
415630, true, 6f0500
71592, true, 6f0600
21417197, true, 6f0500
71758, true, 6f0600
409012, true, 6f0500
75300, true, 6f0600
406400, true, 6f0500
76620, true, 6f0600
411904, true, 6f0500
68872, true, 6f0600
415725, true, 6f0500
72237, true, 6f0600
721237, true, 6f0500
71938, true, 6f0600
412639, true, 6f0500
70757, true, 6f0600
413299, true, 6f0500
71578, true, 6f0600
412254, true, 6f0500
70370, true, 6f0600
412882, true, 6f0500
72114, true, 6f0600
721636, true, 6f0500
69488, true, 6f0600
413473, true, 6f0500
69481, true, 6f0600
413067, true, 6f0500
74313, true, 6f0600
410002, true, 6f0500
68815, true, 6f0600
412846, true, 6f0500
74948, true, 6f0600
10763074, true, 6f0500
73391, true, 6f0600
412463, true, 6f0500
71796, true, 6f0600
409825, true, 6f0500
72805, true, 6f0600
410236, true, 6f0500
73481, true, 6f0600
410704, true, 6f0500
74823, true, 6f0600
3962878, true, 6f0500
71284, true, 6f0600
412064, true, 6f0500
72353, true, 6f0600
410186, true, 6f0500
71227, true, 6f0600
414950, true, 6f0500
70660, true, 6f0600
412873, true, 6f0500
68970, true, 6f0600
3381348, true, 6f0500
71764, true, 6f0600
412464, true, 6f0500
71636, true, 6f0600
411136, true, 6f0500
